id,loss
461,1312.631900235764
463,1779.6521516946784
464,3896.5342058030433
466,2023.753020141334
467,2174.8202700393467
470,1615.0157650943731
475,1893.172034400556
482,3099.1385277215213
490,4254.861335222832
496,2890.9421904188766
497,4823.205830591036
508,3718.8281490221816
510,1977.9610412922684
512,3397.1418185187345
513,4451.999571117253
523,2511.9717147515967
531,6178.806632889484
532,2995.1673470789187
533,1602.1954115592423
537,1334.4743491502747
544,4232.82682728409
547,3784.0879090115286
556,7432.540517937146
565,1717.9596102851658
566,1716.4674177386298
571,1872.1056879003308
573,2627.260650506937
574,905.5863042228862
581,2643.554449215034
585,2501.208692410334
589,2444.315256962519
597,2167.3640017261982
601,3717.053107418635
602,2055.1105848714155
613,2217.7999008369625
616,1668.5471462481166
619,2259.8467029576473
622,2780.1245860682593
623,2565.3687476681375
629,1716.2668326205646
634,1828.4336834400008
638,1257.7448740655736
642,1340.2651012854442
643,2310.8188715716537
645,1351.021196609326
648,6676.898521020396
652,1749.312414527428
664,1167.6031266286775
666,2470.8689184923223
672,1227.045396645925
676,3102.0889102871997
678,4125.717610891628
682,2183.553892362039
686,2828.714539619479
688,2970.459801931011
689,1789.280039679735
690,2116.308411431661
692,8803.65818980607
695,1780.6338115933363
697,4324.132226141391
698,2341.4435194227945
706,2149.6236388641432
708,1896.7077526504013
712,3611.975318745018
715,3286.932392746102
717,1556.6927805395771
725,3329.4028437129605
729,1211.5384140793929
737,1689.4517438283283
739,5170.718903912528
747,4115.929015401444
753,2813.205319360506
758,3641.096571228064
759,2757.5697257226047
763,2320.650433228414
773,4606.2358691083655
774,2359.079654537999
776,2097.4428193743124
788,3834.435243279501
790,3596.900988832513
794,1739.2243903672047
801,3086.714622635356
802,2106.4163221349136
805,1776.7574678842898
809,5878.902708166091
812,3574.2777861053705
825,3147.8443052598423
828,2088.914103963491
830,2238.2411710385127
833,1204.937388384991
850,5788.820079317049
852,5998.326303874262
862,2073.21339887705
863,1818.2739767544172
864,1891.5816369512602
865,4244.567123176239
868,6432.970907051844
872,1575.7453207751803
879,5551.409688000276
880,1880.7895479207332
883,1831.7375110201451
886,1601.8034124755818
923,2008.842784590056
924,1809.180198159971
932,1914.0844858517025
945,8679.577946025702
947,5967.814523749977
948,2258.8432633382313
955,3688.430435173193
963,4379.111686576109
979,2006.417715012713
989,2170.249358653351
994,2957.8915346053404
995,2171.2972114495687
998,2424.4932221490394
1000,3695.9605965624755
1018,2807.9266018751023
1019,2481.0712585282786
1028,2619.7718566530625
1034,2010.918965522793
1038,2088.2623750997927
1040,1741.9494294139593
1042,1556.9838115536809
1057,6818.461312840493
1058,2366.5352386433015
1063,1265.8537382583954
1066,4493.931434630536
1071,4858.418131002898
1073,4560.591946418204
1074,3056.115672184154
1077,3513.1751939074456
1080,9807.294294888628
1088,1254.699711254756
1096,954.5242033784599
1097,10552.819503572618
1105,5960.700660655743
1115,2271.2984651290694
1116,2685.343917000343
1122,2412.1785704145377
1130,4221.990706314781
1133,1249.1538379403412
1137,2640.77322552561
1140,2348.6213610043524
1143,8213.265032924422
1149,5557.388999976977
1150,1215.2366016842616
1153,1134.9360300464157
1157,2274.3558987924725
1180,781.2754865438728
1183,1519.5303700305228
1188,1807.2396094393896
1193,1325.3847145933769
1200,1182.731683719948
1209,4949.990727347036
1214,2185.0180519075857
1219,2328.415713905986
1223,5958.121227395575
1227,984.4615694873057
1228,1727.5908606074552
1229,4180.441184004969
1233,1651.180695818595
1238,4982.693722987734
1239,2225.241894793328
1241,3569.1660352230433
1243,2571.397872390045
1244,1373.016661130033
1245,3848.6314210389323
1277,4917.011029722222
1279,3985.583383462319
1292,9052.39473727561
1293,2268.5195652489797
1299,9476.712715303382
1304,3176.6647596548823
1313,4631.354587804217
1328,3169.8146688193006
1330,1793.8009763533396
1334,1923.1925175825863
1335,1485.4528300404884
1336,6029.480877995997
1341,1234.4115869399948
1344,1504.7062870254265
1351,1241.4663631199212
1352,2614.52210922468
1354,1737.7087818257212
1368,4434.926534305704
1373,2012.2603865443023
1375,846.8255825450796
1381,2320.756687698567
1384,5640.208799760891
1385,3931.2333410357514
1388,5458.314274169364
1401,5648.501614812205
1402,3104.7691894318014
1404,1975.2234863149624
1406,2086.738727373982
1409,1278.3439208165466
1422,1818.600625376458
1429,3492.8854751909757
1433,6372.682861611477
1438,1449.8896239347991
1444,1399.870747125194
1446,1593.5859869698784
1450,1402.2066629845795
1451,1232.6343345413395
1454,2693.887642841026
1458,2685.5227255291725
1461,3660.376100462932
1464,5267.850240011584
1465,1558.7882085771198
1478,2321.5026076992986
1479,2127.0167198714084
1480,3358.892416537381
1484,2269.2573452305332
1486,1259.7887912775464
1488,983.0582788669178
1489,4195.932134521427
1491,1405.331970658644
1507,3202.7647594292444
1515,2239.4764726010053
1519,2835.8693896234495
1528,2315.8488939764998
1529,1256.4309183920113
1530,3232.8212130799716
1532,1420.668006020916
1541,1801.2904282381453
1542,3346.242759990076
1547,1749.954688107724
1549,1582.5000440394265
1553,3193.2376062049298
1554,4582.78744181802
1555,1920.4442460135213
1559,1673.0566682004362
1565,1899.656035515983
1568,1328.8170135441044
1576,3989.9375520792905
1579,1183.8120683143611
1592,1258.9561282761642
1596,3181.306670468403
1605,1500.408975823767
1607,1638.1184856571886
1612,2120.431631828436
1617,3186.2256191511974
1619,2806.5465294491214
1620,7988.23097042788
1624,2967.0036701300473
1627,1726.2284354149615
1633,2108.0270059638656
1636,1615.4918121597052
1639,1280.27899665178
1640,4160.749359549318
1644,1861.1594164944381
1646,1798.6337443064276
1647,3078.8978245658172
1654,1687.3862294965213
1655,3824.057681241259
1664,6725.317332767823
1665,2306.743954128155
1667,4509.881890707069
1669,1272.32023831132
1678,2295.7711757718625
1682,2697.4398000790743
1689,1653.3730167424512
1690,2976.1271573820763
1693,5369.564216852592
1695,1197.8570697066593
1705,2792.3004442906117
1706,2765.062713179221
1708,2474.1037242622233
1716,2448.0405969530216
1720,8208.537127849928
1722,2012.1811403214267
1749,3878.6281788975093
1750,1880.8445767795035
1751,5179.679073704045
1760,3130.5622875166646
1763,4028.976169401372
1770,1560.498520484392
1777,2092.3435391284766
1785,5614.068628515055
1791,1304.3451267898329
1794,4832.129635350351
1800,1807.1540907332478
1816,1896.2532653836438
1817,1667.7423257564014
1821,3102.1716955999723
1836,1679.6344065240805
1838,2233.3357375244073
1851,2670.776091773006
1852,3348.3719316953147
1854,2327.883247695671
1856,975.4480873827138
1865,1112.6709731791325
1872,1400.2700146830746
1878,998.0817294706321
1880,1321.939849691588
1881,1849.1164536571857
1882,2400.5986146361674
1886,1072.6307833414412
1892,2102.1654730254163
1894,2731.9788737275403
1898,2975.177439946837
1899,3586.023421199535
1902,1345.9242595760347
1903,4784.185547976912
1906,2067.1761875723696
1910,2923.2335081089886
1911,2151.44065984124
1914,3431.0380378041536
1929,4001.608349162619
1932,1915.5210625336354
1952,1107.604906641878
1959,1521.323096070946
1960,2502.98592866342
1976,4015.521876445179
1980,2971.1400004406228
1981,2517.9207042513563
1987,2181.939636421641
1994,2285.362602971654
2000,1856.2646908073757
2008,2420.2090088164805
2011,2629.0015372770968
2012,5939.556106417348
2019,1939.409063220756
2022,3500.3429255060023
2024,5883.92433882633
2028,1466.3531942817062
2030,4068.035017683502
2031,6755.843223005183
2047,2351.5582090961843
2049,1253.894273468673
2050,1499.848701549704
2051,4398.378425045184
2056,2125.1056988424975
2057,1594.3648390080832
2059,3248.1539372396182
2069,3731.2625359919803
2085,2472.9005732325227
2089,1169.9161130319833
2090,1961.0978974424631
2101,3726.944503637887
2114,3140.894246069711
2115,1903.2665452724955
2118,1475.87113659154
2119,2377.8413247842145
2125,1867.999237019001
2128,5006.515047493956
2129,1982.889713870243
2132,2369.153909533655
2133,2955.921338133998
2135,985.6306915335118
2136,2030.6845856237328
2143,1584.5905237358422
2144,1327.7787967759411
2145,3634.573539051184
2152,3416.6565861760023
2160,3881.678603716221
2166,1741.7614339282406
2169,1357.217259364422
2170,2031.4308659052206
2172,2170.9752656264964
2181,2483.7672349085124
2183,2035.3314878036178
2185,4940.508458761378
2188,2605.8911829302733
2189,2318.658871684262
2194,4358.3600099367
2202,1817.8221336839852
2208,2467.566349101108
2227,1922.9908104125147
2230,5432.112769274423
2235,2877.3870205062794
2236,1888.0957106625456
2244,7526.530643614433
2248,1682.6597394172902
2252,1658.720224409194
2254,2023.3849096818858
2260,5194.2199148969785
2263,2378.0398435915226
2274,1673.271362182523
2277,1476.1365726169574
2279,5939.050508629187
2280,12141.501903297873
2283,3422.962518891972
2284,1139.969324191584
2288,4838.802606816503
2292,1862.335846619596
2295,5192.476335466828
2296,1822.0904553393545
2299,2928.2128062951524
2315,6237.824728100778
2318,1610.3745668910467
2329,9770.385238602286
2337,1915.1586337507986
2340,1558.0312092803867
2342,2605.26082597982
2347,4064.4890243584523
2349,5018.450410236104
2354,2385.940908921361
2361,2605.6149757134663
2370,1793.1525091867038
2378,2808.5505737338954
2382,3896.6844340964594
2387,1979.690509230969
2389,2296.17270588643
2394,1778.4958278505924
2396,2180.18918904543
2400,3854.1887374570565
2407,3333.1757150257413
2414,1414.4282351915958
2415,1944.7911841387897
2421,2460.377959149147
2427,1815.6514303032711
2428,3027.569626446864
2430,3425.42181252989
2435,2532.905106572124
2445,4320.490509471949
2446,1783.645235638834
2447,1699.1764420745396
2449,2364.2498694240253
2451,2191.13507953899
2458,10493.060071038964
2462,10436.699595171565
2463,3637.555692465652
2467,3437.602563015231
2471,6518.642424152781
2475,2997.7039238023517
2478,3178.9695291446023
2483,5122.810342818338
2485,1424.9803013868989
2487,1686.1903603582746
2494,793.6236818483533
2497,2240.3421660383865
2499,1913.237471205352
2503,2083.332467129622
2513,3695.039112520913
2515,2234.7634554212364
2522,2050.4283762973214
2523,2060.6016352157226
2528,2844.263284589754
2532,6071.0954201803015
2536,1277.631988948235
2538,1891.7708045361478
2539,1406.9844416273945
2540,2943.990973110599
2545,5468.651407338115
2548,1542.851589129813
2549,1258.2159154964852
2553,2741.344948402814
2563,1575.2505895781305
2566,3414.1467308183455
2574,1754.1008109164986
2575,2952.8672098209818
2584,2726.872376163584
2588,2360.8896844513224
2589,1345.3184425476854
2592,1926.0419317794615
2596,1840.7049567952793
2598,1845.36701673395
2602,1520.8345262048847
2603,2249.683271608112
2607,2991.2612852934185
2609,2132.030098415579
2611,6090.055940979039
2627,1994.211843185948
2628,2173.30836973821
2630,3048.6967334741976
2633,2769.2884770021233
2636,5801.864937106226
2640,1311.3681234250523
2641,1744.6753042469916
2657,4397.131187712222
2659,1562.5994379196907
2662,1357.2011506213735
2663,1784.0093420910034
2667,2702.5061923407934
2670,1248.0739472552302
2682,2289.6614858923967
2694,3723.55487838067
2699,6246.07674702381
2700,3313.8665059512355
2703,6459.126762802811
2708,2383.9322341913107
2714,1451.1080799905828
2725,1167.3877360604388
2726,1590.6021636339765
2727,1679.948612903496
2732,2770.278973421454
2733,6676.412922036188
2736,5410.371999963262
2745,2653.383473058243
2760,1588.831958327718
2764,2211.500462235851
2765,6104.646901168191
2766,806.4683883422304
2775,3405.265560910775
2783,2275.405544296036
2784,1718.4765154108854
2786,2629.4489449923212
2801,1306.798388788594
2803,2475.632058346086
2813,5434.757696013439
2815,5493.020790220705
2816,2282.9772007204233
2818,3146.676664645992
2819,3185.6124262262283
2822,1640.5402993003268
2825,2377.7742827053808
2826,1684.8022837494777
2830,2078.4743388585484
2834,1828.8401247695476
2835,4957.106711032394
2856,2756.7252302545526
2873,6108.27395854895
2886,5521.003489334129
2892,3687.585025142304
2896,1383.5825447430716
2897,1549.6088741603394
2899,2070.6904567061147
2901,1430.5428523070816
2909,5620.668885452001
2914,3865.600713206238
2915,1900.228351014335
2916,3495.4467785216866
2919,1098.8286890400525
2926,4081.8709287753263
2927,2346.390963438569
2933,2282.7673559482555
2934,3228.6222017199902
2941,2062.891719994513
2942,1986.3974768134744
2946,3065.0126493706834
2949,2201.8768405531796
2952,2090.8976437221922
2957,9813.490005382106
2962,2210.570882005083
2963,1159.8508431678204
2965,2980.947383739649
2966,7043.431180102813
2971,3099.952687979365
2975,928.5977123824592
2979,1282.6197910480776
2985,8179.007257782614
2995,2654.294916315913
2996,1530.813024884111
3001,3878.3003485228105
3007,3868.7463319716317
3008,1181.8532713131517
3014,5487.091414318699
3017,9881.872800941004
3021,1784.3061080797656
3025,2787.431240682172
3026,1766.8126941098828
3034,2252.547851688305
3035,2718.4397965043954
3044,2613.631376637556
3046,3363.1887398568656
3047,5562.536614666201
3057,3804.16849017358
3059,5563.594521189455
3063,5168.470064928966
3065,1748.5319764455487
3067,3103.8180211329345
3069,1840.9185647275842
3076,3412.1145363713704
3086,1505.5871217478616
3088,2936.1489706992184
3090,2111.0471381595617
3096,2752.4770851505414
3100,1525.6429320262605
3102,2189.048183910537
3103,2798.784051690475
3107,1637.2358650529047
3118,2314.668276521128
3120,4099.08397054938
3123,3415.1320523718027
3128,1515.8990619781762
3132,1950.972541724585
3140,2386.928062637926
3152,2914.4658535004205
3165,5415.154885765642
3183,2298.3539859275566
3190,1191.9800436761768
3197,2576.810831436676
3201,1576.7501254574004
3203,2079.3791314268296
3214,3468.2455885878812
3219,2457.8865497702704
3220,1632.9675726866712
3221,4071.259330956928
3229,2118.044069703585
3234,1502.4356505671399
3235,3804.6645273957406
3240,2178.010917879647
3241,1879.2713988005623
3249,2769.4767439171783
3254,1230.0629149321699
3264,3396.8903120344144
3266,2707.054260792993
3270,1255.5365776227402
3282,2115.021630174619
3285,2239.0414018373363
3289,1707.6804364600218
3291,2240.819119680351
3295,2339.261139697326
3299,1003.8914063079983
3302,1548.2759509004647
3303,5669.25894210543
3308,3680.855544706919
3309,3127.9736026895976
3324,2887.2299409628863
3327,5502.070674747623
3330,3416.5850600605127
3335,1858.386405310687
3339,2835.526446993874
3340,2767.2238343553863
3343,2349.147830863623
3350,3325.8290461541974
3353,2225.1026558890294
3356,6406.925495421007
3361,3796.1320619361727
3368,1150.6042023145292
3376,1876.7249510778042
3381,1606.2265377874617
3383,2965.0058634457546
3397,3561.8656653524226
3403,2274.3083869403285
3405,1766.6156891695175
3410,2314.0879672215033
3412,3335.033582954703
3416,3474.9393594373396
3417,1960.9034969762847
3423,3657.9973539795865
3427,5997.517432540964
3435,4063.5021036300027
3439,1674.0163283549107
3441,2290.3813365906763
3450,2123.8271226097063
3453,1150.8287669805818
3454,1665.1030533112928
3458,8320.43056932803
3459,2318.2177883284476
3467,4213.23502579765
3469,5458.4013601898805
3477,1332.0875588097074
3478,7703.183148579679
3482,1278.584383436301
3484,5789.455948896103
3506,2351.836224182659
3515,6685.0270427949645
3522,4073.18697656036
3523,2717.3932139576245
3526,1414.1314752150688
3532,2181.49337008383
3534,2006.1502825431462
3537,1868.490849811093
3539,1435.7982549674011
3542,4782.827910176324
3545,1746.1344002587884
3552,1506.8416918779799
3554,1773.0016068927005
3573,2205.7683212703328
3576,1591.656074442117
3577,3614.8495284371324
3580,2287.5639202486777
3583,1582.5303330988493
3584,1807.9955277177492
3609,1594.6845147801819
3613,4373.369519283811
3623,2553.112743625615
3624,3890.078016735746
3638,7108.021145033399
3642,2532.502171695087
3643,2163.6709915265155
3647,1330.9886838717628
3653,2030.3212197783332
3654,4124.323384784837
3656,1810.3160677286023
3658,1389.8231105362722
3659,4055.219456389256
3663,5582.7803725757585
3664,3461.2247963949467
3666,1496.0181504117497
3681,1528.2989657631097
3689,3052.117363056111
3694,3611.833887424677
3695,1720.0796415717577
3699,1822.0580852349046
3701,2475.061431020604
3704,3867.5174748563977
3721,1659.651755373023
3726,3736.577235179762
3727,2668.877018432307
3729,2748.5761549675185
3731,4368.553178100225
3738,2160.1732118458835
3740,3009.6439973107126
3744,2178.2821057918227
3757,1411.4101335695775
3758,1250.3193933654884
3778,2274.553079027636
3781,4446.645859860666
3790,5569.960129184546
3796,1194.5094839036733
3798,7063.1902633982645
3804,1307.052603435137
3813,1398.5472486070262
3814,1306.467806395217
3815,3483.444724138917
3818,2527.1753825671894
3823,2974.620982078164
3826,7294.3320102504695
3831,2029.0529054028275
3834,3792.5671197075985
3835,2752.9632161723125
3849,2442.929394028543
3850,3140.7146299433603
3855,2584.3954381482763
3864,2914.0335886558796
3867,2970.2953021259436
3871,1485.1144984342272
3879,2280.0316138086646
3880,3148.7869985441716
3882,4756.5753901915195
3884,7874.7837974449885
3893,2330.0680521728204
3895,1939.9230151223392
3901,2999.2432013214125
3903,1509.955614234323
3913,1532.6674632320367
3921,2119.672935792209
3929,2715.364746888455
3947,1265.878870909156
3962,2040.9773001073568
3963,1180.0959272492055
3966,2207.1669684305893
3975,2583.564061938073
3976,7100.28785193245
3977,2295.39724527424
3978,1811.7640189984731
3979,1242.7468839500812
3983,2125.9818102938875
3985,1194.2022768965753
3989,7815.019463925992
3992,2441.0161670771026
3995,2042.5486584315036
4008,2657.5921255159465
4013,2167.7113064000587
4029,2454.8821549264003
4035,3080.373278998417
4040,2467.9721115060784
4048,961.7378593803804
4060,2912.801687971892
4066,1426.733165488824
4075,1273.8541465505632
4079,2323.1049405903304
4083,1534.29485371686
4091,2535.0727092708967
4092,5743.946943037903
4093,2592.919048389118
4098,3410.1530963056202
4108,2067.897967626497
4109,1075.7428032260614
4110,4755.267237131168
4116,2681.1828632553893
4129,1885.0908988729059
4130,4394.140673101043
4140,2736.812598554425
4146,2050.9751760548384
4150,4471.44263539525
4151,7641.5377694632425
4153,1740.3576627897107
4169,5515.771880380958
4170,2535.2435655883937
4179,2124.2452403091115
4183,4865.42709094697
4188,3580.4899916943164
4190,2579.8717117767173
4193,2126.581771595754
4201,8247.853321098833
4205,1804.5540102977816
4210,2830.160213964961
4226,2308.2741570661674
4229,2007.1099327091247
4241,2920.0762230164364
4242,1807.9610642308057
4257,4618.501272938417
4258,883.2675682510935
4260,2783.9137642573296
4263,5233.630162460648
4267,1435.3690537282796
4273,2603.7434236127065
4274,2596.9527501683806
4277,2819.22584315675
4281,2211.046215131
4283,5334.131899416617
4293,2817.958654370494
4294,1623.360522454238
4305,3618.9389714736753
4307,3184.738089898545
4318,2461.1748397638435
4325,3069.4680479384097
4327,4850.6559486582155
4332,3261.797533261241
4335,5167.882172589155
4336,3636.3212565454
4337,795.6711098143671
4339,6192.778917676111
4343,1548.4175348665499
4346,1218.5192895647538
4348,1757.6609102020748
4350,4205.787704531158
4358,3066.1845413465544
4359,3073.084103735296
4363,2689.2829427521265
4366,5461.8539858617505
4374,1368.7603893109597
4375,2633.7954589642086
4377,1308.9496411261193
4393,3399.7175502475798
4395,4049.5505294431605
4400,1432.8038542075137
4402,6685.745881609864
4404,6332.672642002802
4415,2548.897179426611
4418,2634.1665140808996
4422,2392.751325143277
4430,1849.9979251656068
4432,2488.63098668114
4433,1457.3373093109612
4435,5509.353115267735
4438,2629.5876594016927
4444,2297.125574561954
4447,3105.8192365751574
4451,5676.628026884267
4452,2126.9937462087732
4457,2076.9892444217285
4459,3883.6777923571194
4469,1136.709569584534
4471,8025.470674519635
4486,1114.474123943207
4488,3075.448710118327
4510,1697.6126800006252
4515,1284.4533954723856
4527,3870.0227885921345
4530,1543.2503598214153
4534,1233.0271902399247
4535,3883.5751496704206
4536,1589.1654425052495
4548,3394.1652710032754
4549,1999.9810387202729
4551,5555.404132517308
4556,3139.893683138683
4559,1086.2875848183255
4564,1683.1338316699514
4570,5146.507111617987
4575,8127.121034795131
4584,3848.570130099517
4585,3910.3834612980527
4591,2399.1428280175496
4592,2565.759456140043
4593,2652.414725298328
4594,1426.1242565996536
4598,1658.714839919569
4607,2782.949131086752
4608,1277.5653098222224
4620,2322.528866086597
4621,4463.61211355846
4625,3156.5276832462346
4635,3772.6890973980753
4638,5124.523668558022
4652,2850.8642621038716
4657,3308.9697407816757
4658,2726.519475791509
4666,4556.150798524806
4672,1947.7718346745917
4676,3623.944119807071
4680,1713.6812395298336
4681,5762.890578347819
4683,4663.753913760537
4684,1822.690474992618
4689,3249.1317349897304
4690,2523.076181045327
4692,2206.9961142942175
4697,2129.6108099846174
4700,2189.0374621803676
4705,13800.728718821543
4721,2066.0603099854184
4726,2165.427345666997
4729,1242.4588864462876
4731,4675.974991610494
4736,2679.305033156116
4739,2220.4589591656263
4740,2033.027404555349
4753,1974.6551601665028
4754,3201.894421638931
4755,4291.038302624245
4756,1602.4091968325133
4759,1911.6305108216525
4764,1785.770036852326
4771,4059.307181284516
4772,2449.831647249355
4776,980.3140498162438
4780,3035.996501752846
4784,1748.983128040773
4786,1505.995453521626
4787,3982.944782516407
4789,1451.1623656811362
4794,2057.4391420437537
4800,2183.4017675808027
4807,3189.4762615525437
4813,7704.102187608447
4818,2500.3664373143215
4823,10322.47064786829
4824,2151.386029029046
4829,2743.2178875288682
4830,1113.7883787563414
4835,2881.6740656011125
4844,1751.3173261985348
4845,2440.2651483934405
4846,2902.0296531313916
4847,1272.926048528053
4854,3265.589810847989
4857,3540.15926369529
4861,1179.7563459749147
4863,1636.812666950007
4866,3545.548838502636
4869,4409.888452398568
4871,2392.3096197406458
4872,2416.5661137365037
4875,2889.408394965449
4877,7945.81573096175
4878,1333.371115999283
4885,2838.8622177339143
4886,1615.0198692320907
4888,4313.148928119937
4890,1705.8209555924354
4896,1618.577592939521
4899,2775.486762131989
4913,1090.5400753355684
4916,2415.9722419833747
4920,3440.58975247347
4925,3753.520565565186
4934,2689.8884347062894
4941,2909.6940167506405
4946,1576.951142937184
4954,2650.7603688109916
4956,1487.3119339544076
4958,5475.194463513784
4965,1305.0335399602213
4966,1392.887054562048
4970,2576.674971869441
4977,2816.2249706764374
4980,2805.2313783225686
4984,2499.056032254555
4995,1232.3396382001595
4997,2982.4625621995674
4999,2569.8405470002253
5005,3600.6080277863907
5011,1915.4126445427817
5015,2750.8994048089908
5016,2449.1202031395414
5019,2488.132629049349
5024,2604.509745077751
5030,2346.462218149585
5031,1911.2772232788254
5034,2539.69070322415
5047,7827.361966580617
5048,2314.08164399059
5052,1963.1155822875094
5061,2793.922967503151
5062,7615.921055242297
5067,3138.3909576891037
5068,4045.836966705336
5077,1829.0512276165268
5079,2336.3374490589044
5090,3781.7790954870557
5094,2584.352859486199
5103,2722.883028283501
5104,1217.938747706847
5106,2287.104925424021
5107,1831.0818474173193
5110,1382.5409306321662
5114,2536.140885124999
5116,3995.456546269841
5121,6646.672388298333
5122,2699.0054578451727
5124,1823.4912699640067
5132,4411.25676454211
5133,2119.1738286280665
5138,2506.3089545350776
5143,2669.9837484181353
5153,2041.4692139400365
5154,2299.3462243123927
5155,1549.579053697343
5160,2127.3786108247778
5169,4159.923564270401
5172,3102.07578521698
5173,2905.241425322644
5179,1216.4048069928626
5182,3546.9579929928323
5187,1272.6816995938295
5192,3333.095030831618
5211,1863.041682292253
5213,3395.9974690478107
5219,1184.6269453289094
5225,2445.724583566493
5226,1410.202699024004
5227,4644.515014799362
5228,2308.6144680343045
5239,4180.8861562160055
5241,2051.619074058998
5244,2516.8066207465617
5248,4117.219687383987
5260,1532.3904116041297
5266,1220.0465445349366
5273,2223.8047239010916
5280,8077.5702782283515
5298,4932.546939256327
5300,1705.5739232924905
5306,2885.528001152786
5307,1835.0644994237425
5311,4164.088920989307
5316,1105.1453720189722
5323,1246.9005291477615
5332,1943.618927109781
5336,1942.5829909225952
5338,1624.9001361667952
5342,3402.5345666065805
5347,1807.2520584740685
5355,4583.743813435383
5357,1981.8978846192504
5362,1729.6637649388242
5363,1688.5506371606152
5364,1415.0846978881746
5366,4869.501159554657
5374,5588.512604481228
5375,988.9187403559238
5379,3040.208142447923
5380,2868.878061283382
5383,1316.902563314818
5385,1776.7758564305527
5390,2289.082129198417
5393,5101.374524804297
5398,2227.6050627911786
5411,2852.36378075032
5414,1104.9819158781042
5429,1887.501721509627
5432,8536.361158518517
5436,1315.5397134574894
5437,4504.676092333941
5439,1730.7364925221164
5440,3511.5438346351957
5449,1823.266639094657
5458,1824.3323946979124
5460,1535.0999896010874
5462,2015.1867351181031
5463,2186.7864086678815
5465,2665.55706169724
5467,3221.7283976163494
5475,3668.1714846939853
5483,1912.9983595447845
5485,1652.4755101081466
5489,2401.43403246549
5493,2825.8381762890813
5497,1362.4815589280145
5501,1788.8530731886303
5506,1546.7610317738665
5507,1820.0151933938398
5510,3603.3519391180116
5524,5893.152122654362
5531,1587.2594799885285
5542,4086.202696517288
5543,3441.2516976101233
5544,4197.333842317201
5552,2931.3251962594363
5560,2244.5678563634556
5563,3680.4198015132874
5573,2728.2042638762
5579,1305.9313982684753
5584,4275.819964065565
5585,9287.521018076179
5594,2188.8514544408126
5595,2059.6303418516072
5597,2173.400683081204
5598,1688.2173867665472
5604,1947.2777100518704
5606,2549.0527160326046
5610,1421.9119010922047
5615,4673.521223580389
5631,1481.1972891547903
5637,1499.4439701030037
5646,2075.076103745084
5656,3615.1853025092823
5658,10195.603773362584
5666,1693.726027934621
5668,2498.052157774507
5673,1401.4224409954325
5680,1606.1727386334999
5691,2878.4855356271228
5692,6353.145063018205
5693,2390.624439208135
5697,3407.5657933313278
5698,2227.127595909694
5700,2255.4530331585293
5704,2297.3592162468944
5705,2097.0463685471414
5707,1503.1004416118924
5710,1258.2793735433709
5716,1202.0350789188149
5720,2096.888984165759
5722,2690.0891838280236
5727,2248.9338222790666
5733,1676.586575557104
5737,2817.038523697961
5742,4247.977733333332
5747,1734.7537657403707
5760,3354.5226191401975
5774,2212.6829265109996
5788,5620.462174181374
5796,2127.357100334068
5797,1712.225992038625
5800,2846.1246208827615
5812,1974.2741680882007
5814,1586.2965320408819
